Antecedent,Consequent,support,confidence,coverage,lift,count,conviction,cosine,jaccard,Fisher,hlift,hconf
"{NMF_Body_LEAN=1,NMF_EyeAp_WD=1,NMF_Eyegaze_dh=1} ", {NMF_Head_forward=1},0.0016728,0.625,0.00267648,2.164687,5,1.896732,0.06017549,0.005773672,0.05,1,0.9505937
"{NMF_Body_LEAN=1,NMF_Eyegaze_camera=1,NMF_Eyegaze_dh=1} ", {NMF_Head_forward=1},0.0016728,0.625,0.00267648,2.164687,5,1.896732,0.06017549,0.005773672,0.05,1,0.9505937
"{NMF_EyeAp_SQ=1,NMF_Eyebrows_Furrowed=1,NMF_Eyegaze_dh=1} ", {NMF_Head_forward=1},0.0016728,0.625,0.00267648,2.164687,5,1.896732,0.06017549,0.005773672,0.05,1,0.9505937
"{NMF_Body_Twist=1,NMF_Body_forward=1,NMF_Eyegaze_camera=1} ", {NMF_Head_forward=1},0.0016728,0.625,0.00267648,2.164687,5,1.896732,0.06017549,0.005773672,0.05,1,0.9505937
"{NMF_CA=1,NMF_Eyebrows_Raised=1,NMF_Eyegaze_Inter=1} ", {NMF_Head_forward=1},0.0016728,0.625,0.00267648,2.164687,5,1.896732,0.06017549,0.005773672,0.05,1,0.9505937
"{NMF_EyeAp_WD=1,NMF_Eyegaze_dh=1,NMF_Head_TILT=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Cheeks=1,NMF_Eyegaze_Inter=1,NMF_Head_forward=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Body_latral=1,NMF_Cheeks=1,NMF_Eyegaze_Inter=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Cheeks=1,NMF_Eyegaze_Inter=1,NMF_Head_TILT=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Cheeks=1,NMF_Eyegaze_Inter=1,NMF_Head_latral=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Body_LEAN=1,NMF_Eyegaze_camera=1,NMF_Eyegaze_hands=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_EyeAp_SQ=1,NMF_Eyebrows_Raised=1,NMF_Eyegaze_hands=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Body_latral=1,NMF_Eyebrows_Raised=1,NMF_Eyegaze_hands=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Eyebrows_Raised=1,NMF_Eyegaze_hands=1,NMF_Head_TURN=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_EyeAp_CLOSED=1,NMF_Eyebrows_Raised=1,NMF_Eyegaze_camera=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Eyebrows_Furrowed=1,NMF_Head_forward=1,NMF_Head_latral=1} ", {NMF_Eyegaze_sl=1},0.010371362,0.46268657,0.022415524,1.290084,31,1.193627,0.11567164,0.027978339,0.05,0.9393939,0.9506103
"{NMF_Body_back=1,NMF_EyeAp_SQ=1,NMF_Eyegaze_sl=1} ", {NMF_Head_TURN=1},0.003345601,0.625,0.005352961,1.599422,10,1.624624,0.07315072,0.008517888,0.05,0.9090909,0.9506709
"{NMF_Body_Twist=1,NMF_Body_LEAN=1,NMF_Eyegaze_up=1} ", {NMF_Head_TURN=1},0.003345601,0.625,0.005352961,1.599422,10,1.624624,0.07315072,0.008517888,0.05,0.9090909,0.9506709
"{NMF_Body_forward=1,NMF_EyeAp_SQ=1,NMF_Eyegaze_up=1} ", {NMF_Head_TURN=1},0.003345601,0.625,0.005352961,1.599422,10,1.624624,0.07315072,0.008517888,0.05,0.9090909,0.9506709
"{NMF_CA=1,NMF_Eyegaze_camera=1,NMF_Eyegaze_up=1} ", {NMF_Head_TURN=1},0.003345601,0.625,0.005352961,1.599422,10,1.624624,0.07315072,0.008517888,0.05,0.9090909,0.9506709
"{NMF_Body_latral=1,NMF_Head_TILT=1,NMF_Head_back=1} ", {NMF_EyeAp_WD=1},0.007360321,0.18965517,0.038808966,1.427908,22,1.070137,0.1025176,0.044806517,0.05,0.9166667,0.9506764
"{NMF_Body_forward=1,NMF_Eyegaze_dh=1,NMF_Head_TILT=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_Body_LEAN=1,NMF_Eyebrows_Raised=1,NMF_Eyegaze_dh=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_CA=1,NMF_Cheeks=1,NMF_Head_back=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_Cheeks=1,NMF_EyeAp_blink=1,NMF_Eyegaze_sl=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_Cheeks=1,NMF_EyeAp_blink=1,NMF_Head_TILT=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_Body_Shoulder=1,NMF_Eyebrows_Raised=1,NMF_Eyegaze_camera=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_Body_back=1,NMF_EyeAp_CLOSED=1,NMF_Head_latral=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_Body_forward=1,NMF_EyeAp_CLOSED=1,NMF_Head_forward=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_Body_back=1,NMF_Eyebrows_Raised=1,NMF_Eyegaze_up=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_Body_back=1,NMF_Eyegaze_camera=1,NMF_Eyegaze_sl=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_Eyebrows_Raised=1,NMF_Eyegaze_Inter=1,NMF_Head_Nod=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_Body_Twist=1,NMF_EyeAp_blink=1,NMF_Eyegaze_Inter=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_EyeAp_blink=1,NMF_EyeAp_WD=1,NMF_Eyegaze_up=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_Eyebrows_Raised=1,NMF_Eyegaze_Inter=1,NMF_Head_PUSH=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
