"Antecedent","Consequent","support","confidence","coverage","lift","count","conviction","cosine","jaccard","Fisher","hlift","hconf"
"{Eyegaze_camera_nmf=1,Head_TILT_nmf=1} "," {Noun_Dom_gc=1}","0.033456005","0.38461538","0.086985614"," 1.415782"," 100","  1.183548","0.21763829","0.102880658"," 2.167746e-05","1.1494253","0.9999783"
"{Body_LEAN_nmf=1,Eyegaze_camera_nmf=1} "," {Noun_Dom_gc=1}","0.037805286","0.39372822","0.096018735"," 1.449327"," 113","  1.201338","0.23407740","0.114604462"," 1.511636e-06","1.1894737","0.9999985"
"{Eyegaze_camera_nmf=1,head_latral_nmf=1} "," {Noun_Dom_gc=1}","0.026095684","0.35454545","0.073603212"," 1.305094","  78","  1.128410","0.18454626","0.081761006"," 3.131013e-03","1.0400000","0.9968690"
"{Eyegaze_camera_nmf=1,Eyegaze_sr_nmf=1} "," {CA_gc=1}","0.013716962","0.44086022","0.031114085"," 1.263405","  41","  1.164385","0.13164374","0.037442922"," 3.917224e-02","0.9534884","0.9608278"
"{Eyegaze_camera_nmf=1,Eyegaze_sr_nmf=1} "," {Verb_Dom_gc=1}","0.015055202","0.48387097","0.031114085"," 1.378732","  45","  1.257528","0.14407323","0.041020966"," 5.037252e-03","1.0465116","0.9949627"
"{Eyegaze_camera_nmf=1,Eyegaze_dn_nmf=1} "," {Verb_Dom_gc=1}","0.016728003","0.48076923","0.034794246"," 1.369894","  50","  1.250015","0.15137899","0.045330916"," 3.764677e-03","1.0416667","0.9962353"
"{Eyegaze_camera_nmf=1,Head_TILT_nmf=1} "," {CA_gc=0}","0.072264972","0.83076923","0.086985614"," 1.276038"," 216","  2.061954","0.30366564","0.108542714"," 1.661644e-11","1.1612903","1.0000000"
"{EyeAp_SQ_nmf=1,EyeAp_blink_nmf=1} "," {Verb_Dom_gc=1}","0.025092004","0.43859649","0.057209769"," 1.249728","  75","  1.156114","0.17708243","0.065502183"," 9.077246e-03","1.0135135","0.9909228"
"{EyeAp_blink_nmf=1,Eyebrows_Furrowed_nmf=1} "," {CA_gc=1}","0.021411843","0.46043165","0.046503847"," 1.319492","  64","  1.206620","0.16808557","0.057245081"," 3.563511e-03","1.0491803","0.9964365"
"{EyeAp_blink_nmf=1,Eyebrows_Furrowed_nmf=1} "," {Verb_Dom_gc=1}","0.019739043","0.42446043","0.046503847"," 1.209449","  59","  1.127718","0.15451010","0.052258636"," 3.973246e-02","0.9516129","0.9602675"
"{EyeAp_SQ_nmf=1,Eyebrows_Raised_nmf=1} "," {Verb_Dom_gc=1}","0.028437605","0.42929293","0.066242891"," 1.223219","  85","  1.137267","0.18650848","0.073149742"," 1.104256e-02","1.0000000","0.9889574"
"{Eyebrows_Raised_nmf=1,Eyegaze_sr_nmf=1} "," {CA_gc=1}","0.027099364","0.42631579","0.063566410"," 1.221724","  81","  1.134865","0.18195587","0.070312500"," 1.354153e-02","1.0000000","0.9864585"
"{Eyebrows_Raised_nmf=1,Eyebrows_Furrowed_nmf=1} "," {Verb_Dom_gc=1}","0.004683841","0.51851852","0.009033121"," 1.477456","  14","  1.348020","0.08318756","0.013182674"," 5.399317e-02","0.9333333","0.9460068"
"{Eyebrows_Raised_nmf=1,Eyebrows_Furrowed_nmf=1} "," {Noun_Dom_gc=0}","0.008029441","0.88888889","0.009033121"," 1.220436","  24","  2.444965","0.09899201","0.011009174"," 3.996129e-02","0.9600000","0.9600387"
"{Eyebrows_Raised_nmf=1,head_forward_nmf=1} "," {Verb_Dom_gc=1}","0.032117765","0.47058824","0.068250251"," 1.340885","  96","  1.225977","0.20752404","0.082973207"," 1.769827e-04","1.1034483","0.9998230"
