Antecedent,Consequent,support,confidence,coverage,lift,count,conviction,cosine,jaccard,Fisher,hlift,hconf
"{NMF_Cheeks=1,NMF_Eyegaze=1,NMF_Head=1} ", {Gesture_gc=1},0.00133824,0.05063291,0.026430244,1.645019,4,1.020912,0.04691941,0.023952096,0.224265457,0.6666667,0.7757345
"{NMF_Cheeks=1,NMF_Eyebrows=1} ", {Gesture_gc=1},0.00100368,0.07317073,0.013716962,2.377253,3,1.045738,0.04884672,0.023076923,0.130369554,0.75,0.8696304
"{NMF_Body=1,NMF_Cheeks=1} ", {Gesture_gc=1},0.00100368,0.04545455,0.022080964,1.476779,3,1.015374,0.03849953,0.019354839,0.331938998,0.5,0.668061
"{NMF_CA=1,NMF_Cheeks=1} ", {Adj_gc=1},0.00100368,0.08823529,0.011375042,1.449095,3,1.029992,0.03813696,0.014084507,0.342865141,0.5,0.6571349
"{NMF_CA=1,NMF_Cheeks=1,NMF_Eyebrows=1} ", {Gesture_gc=1},0.00100368,0.1875,0.005352961,6.091712,3,1.192887,0.07819291,0.028571429,0.011816237,1,0.9881838
"{NMF_Body=1,NMF_CA=1,NMF_Cheeks=1} ", {Gesture_gc=1},0.00100368,0.10344828,0.009702242,3.360945,3,1.081054,0.05808023,0.025423729,0.05790641,0.75,0.9420936
"{NMF_Cheeks=1,NMF_EyeAp=1,NMF_Eyebrows=1} ", {Gesture_gc=1},0.00100368,0.10344828,0.009702242,3.360945,3,1.081054,0.05808023,0.025423729,0.05790641,0.75,0.9420936
"{NMF_Cheeks=1,NMF_Eyebrows=1,NMF_Head=1} ", {Gesture_gc=1},0.00100368,0.07317073,0.013716962,2.377253,3,1.045738,0.04884672,0.023076923,0.130369554,0.75,0.8696304
"{NMF_Cheeks=1,NMF_Eyebrows=1,NMF_Eyegaze=1} ", {Gesture_gc=1},0.00100368,0.07317073,0.013716962,2.377253,3,1.045738,0.04884672,0.023076923,0.130369554,0.75,0.8696304
"{NMF_Body=1,NMF_Cheeks=1,NMF_EyeAp=1} ", {Gesture_gc=1},0.00100368,0.07142857,0.014051522,2.320652,3,1.043776,0.04826171,0.022900763,0.137430984,0.75,0.862569
"{NMF_Body=1,NMF_Cheeks=1,NMF_Head=1} ", {Gesture_gc=1},0.00100368,0.04615385,0.021746403,1.499498,3,1.016118,0.03879455,0.019480519,0.323383628,0.5,0.6766164
"{NMF_Body=1,NMF_Cheeks=1,NMF_Eyegaze=1} ", {Gesture_gc=1},0.00100368,0.04615385,0.021746403,1.499498,3,1.016118,0.03879455,0.019480519,0.323383628,0.5,0.6766164
"{NMF_CA=1,NMF_Cheeks=1,NMF_Eyebrows=1} ", {Adj_gc=1},0.00100368,0.1875,0.005352961,3.079327,3,1.155828,0.0555937,0.015384615,0.069205872,0.75,0.9307941
"{NMF_CA=1,NMF_Cheeks=1,NMF_Head=1} ", {Adj_gc=1},0.00100368,0.08823529,0.011375042,1.449095,3,1.029992,0.03813696,0.014084507,0.342865141,0.5,0.6571349
"{NMF_CA=1,NMF_Cheeks=1,NMF_Eyegaze=1} ", {Adj_gc=1},0.00100368,0.09090909,0.011040482,1.493007,3,1.033021,0.03871048,0.014150943,0.325768838,0.5,0.6742312
"{NMF_Body=1,NMF_Cheeks=1,NMF_Eyebrows=1} ", {Adj_gc=1},0.00100368,0.09375,0.010705922,1.539663,3,1.036259,0.03931068,0.014218009,0.308673467,0.5,0.6913265
