"Antecedent","Consequent","support","confidence","coverage","lift","count","conviction","cosine"
"{Loc=0,Frag=0} "," {Pro=0}",0.810304449648712,0.894717399335057,0.90565406490465,0.989020083806393,2422,0.90565406490465,0.810304449648712
"{Pro=0,Loc=0} "," {Interact=0}",0.81197724991636,0.986184477854531,0.823352291736367,0.997531439697865,2427,0.823352291736367,0.81197724991636
"{Pro=0,Interact=0} "," {Loc=0}",0.81197724991636,0.908988764044944,0.893275342924055,0.989427318182934,2427,0.893275342924055,0.81197724991636
"{Interact=0,Loc=0} "," {Pro=0}",0.81197724991636,0.894911504424779,0.907326865172298,0.989234647457716,2427,0.907326865172298,0.81197724991636
"{Pro=0,Loc=0} "," {SName=0}",0.813315490130478,0.987809833401056,0.823352291736367,0.997824802986062,2431,0.823352291736367,0.813315490130478
"{Pro=0,SName=0} "," {Loc=0}",0.813315490130478,0.909124906507105,0.894613583138173,0.989575508211849,2431,0.894613583138173,0.813315490130478
"{SName=0,Loc=0} "," {Pro=0}",0.813315490130478,0.895066273932253,0.908665105386417,0.989405729579699,2431,0.908665105386417,0.813315490130478
"{Pro=0,Loc=0} "," {Neg=0}",0.819003011040482,0.994717594473791,0.823352291736367,0.999062799019544,2448,0.823352291736367,0.819003011040482
"{Neg=0,Pro=0} "," {Loc=0}",0.819003011040482,0.909698996655518,0.900301104048177,0.99020040094805,2448,0.900301104048177,0.819003011040482
"{Neg=0,Loc=0} "," {Pro=0}",0.819003011040482,0.895718990120746,0.91435262629642,0.990127241668236,2448,0.91435262629642,0.819003011040482
"{Pro=0,Loc=0} "," {Aux=0}",0.821010371361659,0.99715562779358,0.823352291736367,0.999496368703893,2454,0.823352291736367,0.821010371361659
"{Aux=0,Pro=0} "," {Loc=0}",0.821010371361659,0.909899888765295,0.902308464369354,0.990419070473221,2454,0.902308464369354,0.821010371361659
"{Aux=0,Loc=0} "," {Pro=0}",0.821010371361659,0.895947426067908,0.916359986617598,0.99037975462906,2454,0.916359986617598,0.821010371361659
"{Pro=0,Loc=0} "," {Unsure=0}",0.821010371361659,0.99715562779358,0.823352291736367,0.999496368703893,2454,0.823352291736367,0.821010371361659
"{Pro=0,Unsure=0} "," {Loc=0}",0.821010371361659,0.909899888765295,0.902308464369354,0.990419070473221,2454,0.902308464369354,0.821010371361659
"{Loc=0,Unsure=0} "," {Pro=0}",0.821010371361659,0.895947426067908,0.916359986617598,0.99037975462906,2454,0.916359986617598,0.821010371361659
"{Pro=0,Loc=0} "," {Salutation=0}",0.821010371361659,0.99715562779358,0.823352291736367,0.999496368703893,2454,0.823352291736367,0.821010371361659
"{Pro=0,Salutation=0} "," {Loc=0}",0.821010371361659,0.909899888765295,0.902308464369354,0.990419070473221,2454,0.902308464369354,0.821010371361659
"{Salutation=0,Loc=0} "," {Pro=0}",0.821010371361659,0.895947426067908,0.916359986617598,0.99037975462906,2454,0.916359986617598,0.821010371361659
"{Pro=0,Loc=0} "," {Buoy=0}",0.822348611575778,0.998780983340106,0.823352291736367,0.99978444715458,2458,0.823352291736367,0.822348611575778
"{Pro=0,Buoy=0} "," {Loc=0}",0.822348611575778,0.910033320992225,0.903646704583473,0.990564310431814,2458,0.903646704583473,0.822348611575778
"{Loc=0,Buoy=0} "," {Pro=0}",0.822348611575778,0.896099161502005,0.917698226831716,0.990547482888126,2458,0.917698226831716,0.822348611575778
"{Pro=0,Loc=0} "," {Det=0}",0.822683171629307,0.999187322226737,0.823352291736367,0.999856346212158,2459,0.823352291736367,0.822683171629307
"{Det=0,Pro=0} "," {Loc=0}",0.822683171629307,0.910066617320503,0.903981264637002,0.990600553230511,2459,0.903981264637002,0.822683171629307
"{Det=0,Loc=0} "," {Pro=0}",0.822683171629307,0.896137026239067,0.918032786885246,0.990589338546069,2459,0.918032786885246,0.822683171629307
"{Adj=0,Pro=0} "," {Prep=0}",0.806289729006357,0.955590800951626,0.843760455001673,0.99279141607383,2410,0.843760455001673,0.806289729006357
"{Prep=0,Pro=0} "," {Adj=0}",0.806289729006357,0.929783950617284,0.867179658748745,0.990069194298205,2410,0.867179658748745,0.806289729006357
"{Adj=0,Prep=0} "," {Pro=0}",0.806289729006357,0.894248608534323,0.901639344262295,0.988501882732652,2410,0.901639344262295,0.806289729006357
"{Adj=0,Pro=0} "," {NMF_Eyegaze=1}",0.819337571094011,0.971054718477399,0.843760455001673,1.00223845080419,2449,1.07492770294734,0.82485685415965
"{NMF_Eyegaze=1,Pro=0} "," {Adj=0}",0.819337571094011,0.933663743804804,0.877551020408163,0.994200545148756,2449,0.917898193760263,0.821536397182154
