,,,,,,,,,,,,,,,,
,"Cite: Smith, R. G., & Hofmann, M. (2020). A Lexical Frequency Analysis of Irish Sign Language. TEANGA, the Journal of the Irish Association for Applied Linguistics, 11, 18–47. https://doi.org/10.35903/teanga.v11i1.162",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,"Sign frequency list for the entire SOI corpus. This list has not been processed for alternates, ",,,,,,,,,,,,,,,
,"e.g., row 1: Index+me, 5: INDEX-Me, 10: INDEX+ME*, 17: INDEX-Me*",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Lexical Gloss,Freq,% of unique glosses,% of all glosses,per 1000 words,,,,,,,,,,,
2057,CL-ISL-L BENT 'PLACE-ON-RUNG',1,0.02%,0.01%,0.1,,,,,,,,,,,
2058,CL-ISL-L BENT + c,1,0.02%,0.01%,0.1,,,,,,,,,,,
2059,CL-ISL-L BENT +c ,1,0.02%,0.01%,0.1,,,,,,,,,,,
2060,CL-ISL-L arc,1,0.02%,0.01%,0.1,,,,,,,,,,,
2061,CL-ISL-L- BENT +c,1,0.02%,0.01%,0.1,,,,,,,,,,,
2062,CL-ISL-L-BENT +c ,1,0.02%,0.01%,0.1,,,,,,,,,,,
2063,CL-ISL-L-BENT +me,1,0.02%,0.01%,0.1,,,,,,,,,,,
2064,"CL-ISL-L-BENT outline side of chair upright +b+sl+lo, +hi",1,0.02%,0.01%,0.1,,,,,,,,,,,
2065,CL-ISL-L-BENT+me,1,0.02%,0.01%,0.1,,,,,,,,,,,
2066,CL-ISL-L-Bent +c,1,0.02%,0.01%,0.1,,,,,,,,,,,
2067,CL-ISL-L-Bent +me,1,0.02%,0.01%,0.1,,,,,,,,,,,
2068,CL-ISL-L-POSTER++sl+sr+hi,1,0.02%,0.01%,0.1,,,,,,,,,,,
2069,CL-ISL-L-POSTER+sl+sr+hi,1,0.02%,0.01%,0.1,,,,,,,,,,,
2070,CL-ISL-L-c,1,0.02%,0.01%,0.1,,,,,,,,,,,
2071,CL-ISL-LBENT +me,1,0.02%,0.01%,0.1,,,,,,,,,,,
2072,CL-ISL-T 'PAINT',1,0.02%,0.01%,0.1,,,,,,,,,,,
2073,CL-ISL-T 'PAINT' +hi+lo+hi,1,0.02%,0.01%,0.1,,,,,,,,,,,
2074,CL-ISL-T 'PAINT' +hi+lo+hi+lo,1,0.02%,0.01%,0.1,,,,,,,,,,,
2075,CL-ISL-V-LOOK,1,0.02%,0.01%,0.1,,,,,,,,,,,
2076,CL-K +me,1,0.02%,0.01%,0.1,,,,,,,,,,,
2077,CL-K+LOC 'TWO-OF -US',1,0.02%,0.01%,0.1,,,,,,,,,,,
2078,CL-L-BLIND+sr+hi,1,0.02%,0.01%,0.1,,,,,,,,,,,
2079,CL-L-BLIND+sr+hi+low,1,0.02%,0.01%,0.1,,,,,,,,,,,
2080,CL-MULTIPLE PERSON 'CROWD',1,0.02%,0.01%,0.1,,,,,,,,,,,
2081,"CL-O +LOC 'blot away sweat""",1,0.02%,0.01%,0.1,,,,,,,,,,,
2082,"CL-OVER+sl, +fr+hi",1,0.02%,0.01%,0.1,,,,,,,,,,,
2083,"CL-S +sr+lo, +sr+hi 'HOLD-LADDER-UP'",1,0.02%,0.01%,0.1,,,,,,,,,,,
2084,"CL-S X2 +sl+lo, +fr 'LOAD ON BAGS'",1,0.02%,0.01%,0.1,,,,,,,,,,,
2085,CL-S to cl-5 +fr+fl,1,0.02%,0.01%,0.1,,,,,,,,,,,
2086,CL-U- BENT +c,1,0.02%,0.01%,0.1,,,,,,,,,,,
2087,CL-U-LOOK-IN-GLASS,1,0.02%,0.01%,0.1,,,,,,,,,,,
2088,CL-V 'LOOK AT' +f+lo,1,0.02%,0.01%,0.1,,,,,,,,,,,
2089,CL-V 'LOOK' +f,1,0.02%,0.01%,0.1,,,,,,,,,,,
2090,"CL-V 'LOOK-AT-ME' +fl,+c",1,0.02%,0.01%,0.1,,,,,,,,,,,
2091,"CL-V 'LOOK-AT-ME' +sr, +c",1,0.02%,0.01%,0.1,,,,,,,,,,,
2092,CL-V 'LOOK-AT-ME'+sr,1,0.02%,0.01%,0.1,,,,,,,,,,,
2093,CL-V 'SEE',1,0.02%,0.01%,0.1,,,,,,,,,,,
2094,CL-V 'WALK-ROUND-AND-ROUND',1,0.02%,0.01%,0.1,,,,,,,,,,,
2095,CL-V +c+fl 'LOOK-AT',1,0.02%,0.01%,0.1,,,,,,,,,,,
2096,CL-V +f 'BOTH-OF-THEM',1,0.02%,0.01%,0.1,,,,,,,,,,,
2097,CL-V +f 'LOOK-AT',1,0.02%,0.01%,0.1,,,,,,,,,,,
2098,CL-V +fl,1,0.02%,0.01%,0.1,,,,,,,,,,,
2099,CL-V +fl 'LOOK AT',1,0.02%,0.01%,0.1,,,,,,,,,,,
2100,CL-V +fr+hi,1,0.02%,0.01%,0.1,,,,,,,,,,,
2101,CL-V +hi+hi,1,0.02%,0.01%,0.1,,,,,,,,,,,
2102,"CL-V +hi, +nd 'PERSON-FALL'",1,0.02%,0.01%,0.1,,,,,,,,,,,
2103,"CL-V +hi, +nd, 'PERSON-FALL'",1,0.02%,0.01%,0.1,,,,,,,,,,,
2104,"CL-V +r,+l 'LOOK-AROUND'",1,0.02%,0.01%,0.1,,,,,,,,,,,
2105,CL-V +sl 'LOOK',1,0.02%,0.01%,0.1,,,,,,,,,,,
2106,CL-V +sl +hi,1,0.02%,0.01%,0.1,,,,,,,,,,,
2107,CL-V +sl+hi to +f+hi,1,0.02%,0.01%,0.1,,,,,,,,,,,
2108,CL-V -BENT 'TWO-LEGGED-ENTITY MOVE +sr+f,1,0.02%,0.01%,0.1,,,,,,,,,,,
2109,CL-V BENT +f 'PERSON-RUNNING',1,0.02%,0.01%,0.1,,,,,,,,,,,
2110,CL-V STAND,1,0.02%,0.01%,0.1,,,,,,,,,,,
2111,CL-V arc +sl+lo to +sr +hi,1,0.02%,0.01%,0.1,,,,,,,,,,,
2112,CL-V+BENT 'GET OUT OF VEHICLE',1,0.02%,0.01%,0.1,,,,,,,,,,,
2113,CL-V+BENT 'JUMP-UP-FROM -SITTING',1,0.02%,0.01%,0.1,,,,,,,,,,,
2114,CL-V+BENT GET UP,1,0.02%,0.01%,0.1,,,,,,,,,,,
2115,CL-V+BENT LOC SIDE OF NOSE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2116,CL-V+BENT X2,1,0.02%,0.01%,0.1,,,,,,,,,,,
2117,CL-V+BENT X2 'EYEBALLS LOOK SIDE-TO-SIDE',1,0.02%,0.01%,0.1,,,,,,,,,,,
2118,"CL-V+Bent +f+l, +r+f 'WALK-FORWARD-SWAYING-LEFT-TO-RIGHT'",1,0.02%,0.01%,0.1,,,,,,,,,,,
2119,CL-V+LOC +c+sr 'WALK-UP-MOUNTAIN',1,0.02%,0.01%,0.1,,,,,,,,,,,
2120,CL-V+LOOK-AT,1,0.02%,0.01%,0.1,,,,,,,,,,,
2121,CL-V+STARE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2122,CL-V+WALK,1,0.02%,0.01%,0.1,,,,,,,,,,,
2123,CL-V+c,1,0.02%,0.01%,0.1,,,,,,,,,,,
2124,CL-V+f 'LOOK-AT',1,0.02%,0.01%,0.1,,,,,,,,,,,
2125,CL-V+sr,1,0.02%,0.01%,0.1,,,,,,,,,,,
2126,CL-V- LOOK-AT,1,0.02%,0.01%,0.1,,,,,,,,,,,
2127,CL-V-LOOK+f+hi,1,0.02%,0.01%,0.1,,,,,,,,,,,
2128,CL-V-LOOK-UP,1,0.02%,0.01%,0.1,,,,,,,,,,,
2129,CL-V-SEE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2130,CL-Y -BENT  +me,1,0.02%,0.01%,0.1,,,,,,,,,,,
2131,CL. V 'STAND,1,0.02%,0.01%,0.1,,,,,,,,,,,
2132,CL.INDEX+THUMB,1,0.02%,0.01%,0.1,,,,,,,,,,,
2133,CL.ISL.A INDEX,1,0.02%,0.01%,0.1,,,,,,,,,,,
2134,CL.V 'EYEGAZE',1,0.02%,0.01%,0.1,,,,,,,,,,,
2135,CL.V BENT +sr+c,1,0.02%,0.01%,0.1,,,,,,,,,,,
2136,CL5X2 PALMS UP,1,0.02%,0.01%,0.1,,,,,,,,,,,
2137,CLAIM,1,0.02%,0.01%,0.1,,,,,,,,,,,
2138,CLAP-HANDS,1,0.02%,0.01%,0.1,,,,,,,,,,,
2139,CLAP-HANDS++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2140,CLAW-AT-SOMETHING,1,0.02%,0.01%,0.1,,,,,,,,,,,
2141,CLEAN,1,0.02%,0.01%,0.1,,,,,,,,,,,
2142,CLEAN(action of wiping),1,0.02%,0.01%,0.1,,,,,,,,,,,
2143,CLIFF,1,0.02%,0.01%,0.1,,,,,,,,,,,
2144,CLIMB++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2145,CLIMB+hi,1,0.02%,0.01%,0.1,,,,,,,,,,,
2146,CLIMB+hi+++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2147,CLIMB-OUT,1,0.02%,0.01%,0.1,,,,,,,,,,,
2148,CLIMB-OVER-THE-LOG,1,0.02%,0.01%,0.1,,,,,,,,,,,
2149,CLIMB-OVER-WINDOW,1,0.02%,0.01%,0.1,,,,,,,,,,,
2150,CLIMB-UP-AND-SIT-ON-A-BRANCH,1,0.02%,0.01%,0.1,,,,,,,,,,,
2151,CLIMB-UP-MOUND,1,0.02%,0.01%,0.1,,,,,,,,,,,
2152,CLIMB-UP-ON-THE-ROCK,1,0.02%,0.01%,0.1,,,,,,,,,,,
2153,CLIMB-UP-SIDES-LOG,1,0.02%,0.01%,0.1,,,,,,,,,,,
2154,CLIMB-UP-THE-ROCK,1,0.02%,0.01%,0.1,,,,,,,,,,,
2155,CLIMB-UP-TO-THE-TOP,1,0.02%,0.01%,0.1,,,,,,,,,,,
2156,CLINDEX-BACK +sl+f,1,0.02%,0.01%,0.1,,,,,,,,,,,
2157,CLOSE-BOX-OF-ENVELOPES,1,0.02%,0.01%,0.1,,,,,,,,,,,
2158,CLOSE-LID,1,0.02%,0.01%,0.1,,,,,,,,,,,
2159,CLOTHES*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2160,CLUB,1,0.02%,0.01%,0.1,,,,,,,,,,,
2161,CLUB*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2162,CLV +sl,1,0.02%,0.01%,0.1,,,,,,,,,,,
2163,COLD,1,0.02%,0.01%,0.1,,,,,,,,,,,
2164,COLD+,1,0.02%,0.01%,0.1,,,,,,,,,,,
2165,COLLAPSE-ON-FLOOR*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2166,COLLECT,1,0.02%,0.01%,0.1,,,,,,,,,,,
2167,COLLECT-MONEY*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2168,COMBINED-SUM,1,0.02%,0.01%,0.1,,,,,,,,,,,
2169,COME ,1,0.02%,0.01%,0.1,,,,,,,,,,,
2170,COME-BACK*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2171,COME-HERE?,1,0.02%,0.01%,0.1,,,,,,,,,,,
2172,COME-THROUGH-FROM-TOP-OF-KUWAIT,1,0.02%,0.01%,0.1,,,,,,,,,,,
2173,COME-TOGETHER,1,0.02%,0.01%,0.1,,,,,,,,,,,
2174,COMES-BACK-AND-FORTH+,1,0.02%,0.01%,0.1,,,,,,,,,,,
2175,COMFORTABLE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2176,COMFORTABLE?,1,0.02%,0.01%,0.1,,,,,,,,,,,
2177,COMPARE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2178,COMPLAIN,1,0.02%,0.01%,0.1,,,,,,,,,,,
2179,COMPLETION?,1,0.02%,0.01%,0.1,,,,,,,,,,,
2180,CONE-SHAPED-HIVE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2181,CONFERENCE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2182,CONFIDENCE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2183,CONTACT,1,0.02%,0.01%,0.1,,,,,,,,,,,
2184,CONTINUE+,1,0.02%,0.01%,0.1,,,,,,,,,,,
2185,COPY,1,0.02%,0.01%,0.1,,,,,,,,,,,
2186,CORNER,1,0.02%,0.01%,0.1,,,,,,,,,,,
2187,COUNT,1,0.02%,0.01%,0.1,,,,,,,,,,,
2188,COUNTRY ,1,0.02%,0.01%,0.1,,,,,,,,,,,
2189,COUNTRY++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2190,COURSE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2191,COURT,1,0.02%,0.01%,0.1,,,,,,,,,,,
2192,COURTOWN*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2193,CRACK-ON-HEAD,1,0.02%,0.01%,0.1,,,,,,,,,,,
2194,CRAP,1,0.02%,0.01%,0.1,,,,,,,,,,,
2195,CRASH-INTO-CAR,1,0.02%,0.01%,0.1,,,,,,,,,,,
2196,CRAWL-FORWARD,1,0.02%,0.01%,0.1,,,,,,,,,,,
2197,CRAWL-OVER-LOG,1,0.02%,0.01%,0.1,,,,,,,,,,,
2198,CREEP-OVER,1,0.02%,0.01%,0.1,,,,,,,,,,,
2199,CRUEL,1,0.02%,0.01%,0.1,,,,,,,,,,,
2200,CRUMLIN*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2201,CULTURE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2202,CUP-OF-TEA,1,0.02%,0.01%,0.1,,,,,,,,,,,
2203,CURIOUS*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2204,CUT,1,0.02%,0.01%,0.1,,,,,,,,,,,
2205,CYCLE+++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2206,Cl-5 INDEX BENT + across above eyebrow,1,0.02%,0.01%,0.1,,,,,,,,,,,
2207,D*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2208,DAMN,1,0.02%,0.01%,0.1,,,,,,,,,,,
2209,DAMN-IT-GIVE-ME-ANNOY,1,0.02%,0.01%,0.1,,,,,,,,,,,
2210,DAMN-IT-GIVE-ME-ANNOY*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2211,DANGEROUS,1,0.02%,0.01%,0.1,,,,,,,,,,,
2212,DANGEROUS ,1,0.02%,0.01%,0.1,,,,,,,,,,,
2213,DARE-MYSELF,1,0.02%,0.01%,0.1,,,,,,,,,,,
2214,DARK*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2215,DARN-IT,1,0.02%,0.01%,0.1,,,,,,,,,,,
2216,DEAD++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2217,DEAF-*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2218,DEAF-CLUB*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2219,DEAF?,1,0.02%,0.01%,0.1,,,,,,,,,,,
2220,DEBATE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2221,DEEP-HOLE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2222,DEER-HEAD-DOWN,1,0.02%,0.01%,0.1,,,,,,,,,,,
2223,DEER-LOOK-DOWN-AT-THEM,1,0.02%,0.01%,0.1,,,,,,,,,,,
2224,DEER-MOVE-FORWARD,1,0.02%,0.01%,0.1,,,,,,,,,,,
2225,DEER-MOVED-HIS-HEAD-DOWN,1,0.02%,0.01%,0.1,,,,,,,,,,,
2226,DEER-PUSHED-OFF-WITH-HIS-HEAD,1,0.02%,0.01%,0.1,,,,,,,,,,,
2227,DEER-STAND-ANGRY,1,0.02%,0.01%,0.1,,,,,,,,,,,
2228,DEFINITELY,1,0.02%,0.01%,0.1,,,,,,,,,,,
2229,DEFINITLY,1,0.02%,0.01%,0.1,,,,,,,,,,,
2230,DEJECTED-DOG,1,0.02%,0.01%,0.1,,,,,,,,,,,
2231,DEPRESSED,1,0.02%,0.01%,0.1,,,,,,,,,,,
2232,DESTROY,1,0.02%,0.01%,0.1,,,,,,,,,,,
2233,DETAIL,1,0.02%,0.01%,0.1,,,,,,,,,,,
2234,DETERMINED,1,0.02%,0.01%,0.1,,,,,,,,,,,
2235,DID-NOTHING,1,0.02%,0.01%,0.1,,,,,,,,,,,
2236,DIDN'T-KNOW,1,0.02%,0.01%,0.1,,,,,,,,,,,
2237,DIDN'T-REALISE*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2238,DIFFERENT ++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2239,DIFFERENT+++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2240,DIFFERENT-KIND,1,0.02%,0.01%,0.1,,,,,,,,,,,
2241,DIFFICULT ,1,0.02%,0.01%,0.1,,,,,,,,,,,
2242,DIG-WITH-SHOVEL,1,0.02%,0.01%,0.1,,,,,,,,,,,
2243,DIRECTION,1,0.02%,0.01%,0.1,,,,,,,,,,,
2244,DISAPPEARED,1,0.02%,0.01%,0.1,,,,,,,,,,,
2245,DISCUSS ++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2246,DO (BEST-TO-DO-THIS),1,0.02%,0.01%,0.1,,,,,,,,,,,
2247,DO ++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2248,DO+,1,0.02%,0.01%,0.1,,,,,,,,,,,
2249,DO-NOTHING,1,0.02%,0.01%,0.1,,,,,,,,,,,
2250,DO-UP-ZIP,1,0.02%,0.01%,0.1,,,,,,,,,,,
2251,DOG SEARCH-PUT-HEAD-UNDER-THINGS,1,0.02%,0.01%,0.1,,,,,,,,,,,
2252,DOG'S-PAWS(grr),1,0.02%,0.01%,0.1,,,,,,,,,,,
2253,DOG'S-RIGHT-PAW-CAN'T-REACH-UP,1,0.02%,0.01%,0.1,,,,,,,,,,,
2254,DOG's-PAWS,1,0.02%,0.01%,0.1,,,,,,,,,,,
2255,DOG-AND-BOY-WALK-FORWARD,1,0.02%,0.01%,0.1,,,,,,,,,,,
2256,DOG-COLLAR,1,0.02%,0.01%,0.1,,,,,,,,,,,
2257,DOG-COMES-BACK,1,0.02%,0.01%,0.1,,,,,,,,,,,
2258,DOG-EXCITED,1,0.02%,0.01%,0.1,,,,,,,,,,,
2259,DOG-FALL,1,0.02%,0.01%,0.1,,,,,,,,,,,
2260,DOG-FELL-OFF-FROM-WINDOW-SILL,1,0.02%,0.01%,0.1,,,,,,,,,,,
2261,DOG-HEAD-IN-JAR,1,0.02%,0.01%,0.1,,,,,,,,,,,
2262,DOG-INQUISITIVE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2263,DOG-JUMP-OUT-OF-WINDOW,1,0.02%,0.01%,0.1,,,,,,,,,,,
2264,DOG-JUMP-UP,1,0.02%,0.01%,0.1,,,,,,,,,,,
2265,DOG-JUMP-UP-AND -OVER,1,0.02%,0.01%,0.1,,,,,,,,,,,
2266,DOG-JUMPING-TRYING-TO-REACH-THE-BALL,1,0.02%,0.01%,0.1,,,,,,,,,,,
2267,DOG-LOOKS-OVER,1,0.02%,0.01%,0.1,,,,,,,,,,,
2268,DOG-MOVING-ON-THE-BED,1,0.02%,0.01%,0.1,,,,,,,,,,,
2269,DOG-PUT-HEAD-INTO,1,0.02%,0.01%,0.1,,,,,,,,,,,
2270,DOG-RUN-ALONG-WITH-DEER,1,0.02%,0.01%,0.1,,,,,,,,,,,
2271,DOG-RUN-ALONGSIDE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2272,DOG-RUN-AWAY,1,0.02%,0.01%,0.1,,,,,,,,,,,
2273,DOG-RUN-FAST,1,0.02%,0.01%,0.1,,,,,,,,,,,
2274,DOG-RUNNING,1,0.02%,0.01%,0.1,,,,,,,,,,,
2275,DOG-SIT,1,0.02%,0.01%,0.1,,,,,,,,,,,
2276,DOG-SITTING-UP-WITH-PAWS,1,0.02%,0.01%,0.1,,,,,,,,,,,
2277,DOG-WEAVING-AWAy,1,0.02%,0.01%,0.1,,,,,,,,,,,
2278,DOGS-PAWS,1,0.02%,0.01%,0.1,,,,,,,,,,,
2279,DON'T KNOW ,1,0.02%,0.01%,0.1,,,,,,,,,,,
2280,DON'T-CARE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2281,DON'T-KNOW*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2282,DON'T-KNOW-WHAT-IS-IT*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2283,DONT-KNOW,1,0.02%,0.01%,0.1,,,,,,,,,,,
2284,DONT-LIKE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2285,DONT-SEE-IT,1,0.02%,0.01%,0.1,,,,,,,,,,,
2286,DONT-UNDERSTAND,1,0.02%,0.01%,0.1,,,,,,,,,,,
2287,DONT-WANT-TO-DO-IT,1,0.02%,0.01%,0.1,,,,,,,,,,,
2288,DOOR-OPEN,1,0.02%,0.01%,0.1,,,,,,,,,,,
2289,DOORBELL,1,0.02%,0.01%,0.1,,,,,,,,,,,
2290,DOWN-THE-HOLE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2291,DOWN-THERE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2292,DRI-,1,0.02%,0.01%,0.1,,,,,,,,,,,
2293,DRINK ,1,0.02%,0.01%,0.1,,,,,,,,,,,
2294,DRINK +++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2295,DRINK+++*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2296,DRINK-TEA,1,0.02%,0.01%,0.1,,,,,,,,,,,
2297,DRINK-THEN-SHOCK,1,0.02%,0.01%,0.1,,,,,,,,,,,
2298,DRINKING,1,0.02%,0.01%,0.1,,,,,,,,,,,
2299,DRINKING++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2300,DRIVE +trace ,1,0.02%,0.01%,0.1,,,,,,,,,,,
2301,DRIVE -MOTORBIKE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2302,DRIVE+,1,0.02%,0.01%,0.1,,,,,,,,,,,
2303,DRIVE+f,1,0.02%,0.01%,0.1,,,,,,,,,,,
2304,DRIVE+fr,1,0.02%,0.01%,0.1,,,,,,,,,,,
2305,DRIVE-ALONG-PATH,1,0.02%,0.01%,0.1,,,,,,,,,,,
2306,DRIVE-BEHIND-CAR,1,0.02%,0.01%,0.1,,,,,,,,,,,
2307,DRIVE-ME-MAD,1,0.02%,0.01%,0.1,,,,,,,,,,,
2308,DRIVE-THERE-IN-CAR,1,0.02%,0.01%,0.1,,,,,,,,,,,
2309,DRIVE-TO+sl,1,0.02%,0.01%,0.1,,,,,,,,,,,
2310,DRIVING++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2311,DRY??,1,0.02%,0.01%,0.1,,,,,,,,,,,
2312,DUMBFOUNDED,1,0.02%,0.01%,0.1,,,,,,,,,,,
2313,DURING,1,0.02%,0.01%,0.1,,,,,,,,,,,
2314,DUTCH*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2315,E-MAIL,1,0.02%,0.01%,0.1,,,,,,,,,,,
2316,EACH*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2317,EAMON HAYES (Sign-name),1,0.02%,0.01%,0.1,,,,,,,,,,,
2318,EAMON HAYES (sign name),1,0.02%,0.01%,0.1,,,,,,,,,,,
2319,EAMON HAYES(Sign-name),1,0.02%,0.01%,0.1,,,,,,,,,,,
2320,EAMON-HAYES++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2321,EARING,1,0.02%,0.01%,0.1,,,,,,,,,,,
2322,EARRING,1,0.02%,0.01%,0.1,,,,,,,,,,,
2323,EAT CEREAL,1,0.02%,0.01%,0.1,,,,,,,,,,,
2324,EAT-MEAL*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2325,ECONOMY,1,0.02%,0.01%,0.1,,,,,,,,,,,
2326,ED,1,0.02%,0.01%,0.1,,,,,,,,,,,
2327,ELBOW-HIT-WALL-BEHIND,1,0.02%,0.01%,0.1,,,,,,,,,,,
2328,ELECTRIC,1,0.02%,0.01%,0.1,,,,,,,,,,,
2329,ELEVEN*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2330,EMBARASS,1,0.02%,0.01%,0.1,,,,,,,,,,,
2331,EMBARRASED,1,0.02%,0.01%,0.1,,,,,,,,,,,
2332,EMERGE-UP-OUT-OF-HOLE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2333,EMPATHY,1,0.02%,0.01%,0.1,,,,,,,,,,,
2334,EMPTY-TANK,1,0.02%,0.01%,0.1,,,,,,,,,,,
2335,END-OF-BED,1,0.02%,0.01%,0.1,,,,,,,,,,,
2336,END-UP-DRUNK,1,0.02%,0.01%,0.1,,,,,,,,,,,
2337,ENDURE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2338,ENGINE*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2339,ENGINE-LOCATED-THERE?,1,0.02%,0.01%,0.1,,,,,,,,,,,
2340,ENGINE?,1,0.02%,0.01%,0.1,,,,,,,,,,,
2341,ENOUGH,1,0.02%,0.01%,0.1,,,,,,,,,,,
2342,ENTER ,1,0.02%,0.01%,0.1,,,,,,,,,,,
2343,ENTITY-GOES-THERE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2344,ENVELOPE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2345,ENVELOPES-IN-ORDER-IN-BOX,1,0.02%,0.01%,0.1,,,,,,,,,,,
2346,EUROPE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2347,EVERY*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2348,EVERYDAY,1,0.02%,0.01%,0.1,,,,,,,,,,,
2349,EVERYONE-LOOK-AT-HER,1,0.02%,0.01%,0.1,,,,,,,,,,,
2350,EVERYTHING ,1,0.02%,0.01%,0.1,,,,,,,,,,,
2351,EXAMINE +,1,0.02%,0.01%,0.1,,,,,,,,,,,
2352,EXAMINE*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2353,EXAMINE++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2354,EXAMINE?,1,0.02%,0.01%,0.1,,,,,,,,,,,
2355,EXAMPLE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2356,EXAMPLE ,1,0.02%,0.01%,0.1,,,,,,,,,,,
2357,EXASPERATED,1,0.02%,0.01%,0.1,,,,,,,,,,,
2358,EXASPERATING,1,0.02%,0.01%,0.1,,,,,,,,,,,
2359,EXCHANGE-INFORMATION+++?,1,0.02%,0.01%,0.1,,,,,,,,,,,
2360,EXIST,1,0.02%,0.01%,0.1,,,,,,,,,,,
2361,EXIST-THERE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2362,EXPLAIN ++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2363,EXPLAIN*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2364,EXPLAIN++,1,0.02%,0.01%,0.1,,,,,,,,,,,
2365,EXPLAIN-TO-HER,1,0.02%,0.01%,0.1,,,,,,,,,,,
2366,EXPLAIN-TO-ME,1,0.02%,0.01%,0.1,,,,,,,,,,,
2367,EYE,1,0.02%,0.01%,0.1,,,,,,,,,,,
2368,EYEBROW,1,0.02%,0.01%,0.1,,,,,,,,,,,
2369,EYES-ON-HER,1,0.02%,0.01%,0.1,,,,,,,,,,,
2370,FACE*,1,0.02%,0.01%,0.1,,,,,,,,,,,
2371,FACE-BACKWARDS,1,0.02%,0.01%,0.1,,,,,,,,,,,
2372,FACE-LICKED,1,0.02%,0.01%,0.1,,,,,,,,,,,
2373,FALL-BACKWARD-ONTO-THE-GROUND,1,0.02%,0.01%,0.1,,,,,,,,,,,
2374,FALL-BACKWARD-TO-THE-GROUND,1,0.02%,0.01%,0.1,,,,,,,,,,,
2375,FALL-BACKWARDS,1,0.02%,0.01%,0.1,,,,,,,,,,,
