Antecedent,Consequent,support,confidence,coverage,lift,count,conviction,cosine
{CA.value=null} , {Eye_Ap.value=CLOSED},0.03,0.05,0.65,1.07,99,1.00,0.05
{Head.value=TILT} , {Body_value=LEAN},0.15,0.50,0.31,1.07,456,1.07,0.25
{Body_value=LEAN} , {Head.value=TILT},0.15,0.33,0.47,1.07,456,1.03,0.25
"{Cheeks.value=null,Eye_Ap.value=null} ", {Body_value=null},0.16,0.40,0.40,1.07,470,1.04,0.26
"{Eye_Ap.value=null,Eyegaze.value=side} ", {Eyebrows.value=eyebrow movement},0.05,0.56,0.10,1.07,164,1.08,0.10
"{CA.value=null,Head.value=TURN} ", {Eyebrows.value=null},0.09,0.51,0.18,1.07,272,1.06,0.16
"{Body_value=null,Eyegaze.value=side & UpDn} ", {Eyebrows.value=eyebrow movement},0.04,0.56,0.07,1.06,115,1.08,0.07
"{Cheeks.value=null,Head.value=TILT} ", {Eyebrows.value=null},0.15,0.51,0.30,1.06,450,1.06,0.24
"{Cheeks.value=null,Eyebrows.value=null} ", {Head.value=TILT},0.15,0.33,0.46,1.06,450,1.03,0.24
"{Cheeks.value=null,Eye_Ap.value=null} ", {Head.value=null},0.05,0.13,0.40,1.06,160,1.01,0.11
"{Eyebrows.value=eyebrow movement,Eyegaze.value=side & UpDn} ", {Body_value=LEAN},0.07,0.49,0.14,1.06,211,1.06,0.13
"{Eyegaze.value=side & UpDn,Head.value=TILT} ", {Body_value=LEAN},0.04,0.49,0.08,1.06,121,1.06,0.08
"{Body_value=null,Head.value=null} ", {Eye_Ap.value=null},0.03,0.43,0.08,1.06,101,1.04,0.07
"{Body_value=LEAN,CA.value=CA} ", {Eye_Ap.value=SQ},0.03,0.20,0.17,1.06,102,1.01,0.10
"{CA.value=null,Eyebrows.value=null} ", {Head.value=TILT},0.11,0.32,0.34,1.06,327,1.03,0.20
"{Eye_Ap.value=null,Eyegaze.value=side} ", {CA.value=CA},0.03,0.33,0.10,1.06,97,1.03,0.09
"{CA.value=null,Head.value=TILT} ", {Eyebrows.value=null},0.11,0.50,0.22,1.06,327,1.06,0.19
"{Body_value=LEAN,Head.value=TILT} ", {CA.value=null},0.11,0.69,0.15,1.06,314,1.12,0.15
"{Body_value=null,Cheeks.value=null} ", {Eye_Ap.value=null},0.16,0.43,0.37,1.06,470,1.04,0.26
"{Eye_Ap.value=SQ,Head.value=TILT} ", {CA.value=null},0.04,0.69,0.06,1.06,128,1.12,0.06
{Body_value=null} , {Eye_Ap.value=null},0.16,0.43,0.37,1.06,476,1.04,0.26
{Eye_Ap.value=null} , {Body_value=null},0.16,0.39,0.41,1.06,476,1.03,0.26
"{Body_value=LEAN,CA.value=null} ", {Eye_Ap.value=SQ},0.06,0.20,0.28,1.05,168,1.01,0.14
"{Body_value=null,Eye_Ap.value=null} ", {CA.value=null},0.11,0.68,0.16,1.05,326,1.11,0.16
"{Eye_Ap.value=null,Head.value=TURN} ", {CA.value=CA},0.04,0.33,0.13,1.05,127,1.02,0.11
"{Body_value=LEAN,CA.value=null} ", {Eye_Ap.value=WD},0.03,0.11,0.28,1.05,95,1.01,0.09
"{Body_value=null,CA.value=null} ", {Head.value=TILT},0.09,0.32,0.27,1.05,260,1.02,0.18
{Body_value=SHOULDERS} , {CA.value=null},0.03,0.68,0.05,1.05,97,1.10,0.05
"{Cheeks.value=null,Eyebrows.value=null} ", {Eyegaze.value=+camera},0.06,0.13,0.46,1.05,175,1.01,0.11
"{CA.value=null,Eye_Ap.value=null} ", {Eyegaze.value=side},0.05,0.21,0.27,1.05,163,1.01,0.13
{Head.value=null} , {Eyebrows.value=null},0.06,0.50,0.13,1.05,189,1.05,0.12
{Eyebrows.value=null} , {Head.value=null},0.06,0.13,0.48,1.05,189,1.01,0.12
"{CA.value=null,Eyegaze.value=+camera} ", {Eyebrows.value=null},0.05,0.50,0.11,1.05,159,1.05,0.10
"{Body_value=LEAN,Eyebrows.value=eyebrow movement} ", {Head.value=TURN},0.07,0.31,0.24,1.05,218,1.02,0.16
"{Body_value=LEAN,Cheeks.value=null} ", {Eye_Ap.value=SQ},0.09,0.20,0.45,1.05,267,1.01,0.16
{Body_value=TWIST} , {Eyebrows.value=eyebrow movement},0.05,0.55,0.09,1.05,146,1.05,0.09
{Eyebrows.value=eyebrow movement} , {Body_value=TWIST},0.05,0.09,0.52,1.05,146,1.00,0.09
"{Eye_Ap.value=null,Eyebrows.value=null} ", {Head.value=TILT},0.07,0.32,0.23,1.05,223,1.02,0.16
"{Body_value=LEAN,Eyegaze.value=side & UpDn} ", {Eyebrows.value=null},0.07,0.50,0.14,1.05,209,1.04,0.13
"{Cheeks.value=null,Head.value=null} ", {Eyebrows.value=null},0.06,0.50,0.13,1.05,188,1.04,0.12
"{CA.value=null,Head.value=TILT} ", {Eye_Ap.value=SQ},0.04,0.20,0.22,1.05,128,1.01,0.12
"{Eye_Ap.value=//,Eyebrows.value=null} ", {Head.value=TILT},0.03,0.32,0.11,1.04,101,1.02,0.09
"{Cheeks.value=null,Head.value=TILT} ", {Eye_Ap.value=//},0.05,0.16,0.30,1.04,145,1.01,0.12
"{CA.value=null,Eye_Ap.value=null} ", {Head.value=TURN},0.08,0.31,0.27,1.04,244,1.02,0.17
{Head.value=null} , {Eye_Ap.value=null},0.05,0.42,0.13,1.04,161,1.03,0.11
{Eye_Ap.value=null} , {Head.value=null},0.05,0.13,0.41,1.04,161,1.01,0.11
{Eye_Ap.value=SQ} , {Body_value=LEAN},0.09,0.49,0.19,1.04,274,1.04,0.16
{Body_value=LEAN} , {Eye_Ap.value=SQ},0.09,0.20,0.47,1.04,274,1.01,0.16
"{Eye_Ap.value=null,Head.value=TURN} ", {Body_value=LEAN},0.06,0.49,0.13,1.04,188,1.04,0.12
"{Body_value=SHOULDERS,Cheeks.value=null} ", {CA.value=null},0.03,0.68,0.05,1.04,93,1.09,0.05
"{Cheeks.value=null,Eye_Ap.value=SQ} ", {Body_value=LEAN},0.09,0.49,0.18,1.04,267,1.04,0.16
"{CA.value=null,Eyegaze.value=UpDn} ", {Body_value=LEAN},0.03,0.49,0.07,1.04,99,1.04,0.07
"{Body_value=null,Head.value=TILT} ", {Eyebrows.value=eyebrow movement},0.06,0.55,0.11,1.04,183,1.05,0.11
"{Body_value=TWIST,Cheeks.value=null} ", {Eyebrows.value=eyebrow movement},0.05,0.55,0.09,1.04,139,1.05,0.08
"{Cheeks.value=null,Head.value=null} ", {Eye_Ap.value=null},0.05,0.42,0.13,1.04,160,1.03,0.11
"{CA.value=null,Head.value=TILT} ", {Body_value=LEAN},0.11,0.48,0.22,1.04,314,1.04,0.18
"{Cheeks.value=null,Eye_Ap.value=null} ", {Head.value=PUSH},0.03,0.08,0.40,1.04,99,1.00,0.07
"{Eye_Ap.value=SQ,Eyebrows.value=eyebrow movement} ", {Head.value=TILT},0.05,0.32,0.14,1.04,137,1.02,0.11
"{CA.value=null,Eyegaze.value=side & UpDn} ", {Eyebrows.value=null},0.08,0.49,0.15,1.04,227,1.04,0.14
"{CA.value=null,Head.value=null} ", {Eye_Ap.value=null},0.04,0.42,0.10,1.04,130,1.03,0.09
"{Cheeks.value=null,Eye_Ap.value=//} ", {Head.value=TILT},0.05,0.32,0.15,1.04,145,1.02,0.12
{Body_value=LEAN} , {Eyebrows.value=null},0.23,0.49,0.47,1.04,686,1.03,0.32
{Eyebrows.value=null} , {Body_value=LEAN},0.23,0.48,0.48,1.04,686,1.03,0.32
{Eye_Ap.value=//} , {Head.value=TILT},0.05,0.32,0.16,1.04,148,1.02,0.12
{Head.value=TILT} , {Eye_Ap.value=//},0.05,0.16,0.31,1.04,148,1.01,0.12
"{Body_value=LEAN,CA.value=null} ", {Eyegaze.value=side & UpDn},0.08,0.27,0.28,1.03,232,1.01,0.17
"{Body_value=LEAN,Cheeks.value=null} ", {Head.value=TURN},0.14,0.30,0.45,1.03,412,1.01,0.23
"{Body_value=null,Head.value=TILT} ", {Eye_Ap.value=null},0.05,0.42,0.11,1.03,141,1.02,0.10
"{Body_value=null,CA.value=CA} ", {Eye_Ap.value=null},0.03,0.42,0.08,1.03,101,1.02,0.07
"{Cheeks.value=null,Head.value=TURN} ", {Body_value=LEAN},0.14,0.48,0.29,1.03,412,1.03,0.22
{Head.value=TURN} , {Body_value=LEAN},0.14,0.48,0.29,1.03,424,1.03,0.23
{Body_value=LEAN} , {Head.value=TURN},0.14,0.30,0.47,1.03,424,1.01,0.23
"{Eye_Ap.value=null,Eyebrows.value=null} ", {Head.value=TURN},0.07,0.30,0.23,1.03,212,1.01,0.16
"{Cheeks.value=null,Eyegaze.value=side & UpDn} ", {Eyebrows.value=eyebrow movement},0.14,0.54,0.25,1.03,410,1.04,0.21
"{Body_value=LEAN,Cheeks.value=null} ", {Eyebrows.value=null},0.22,0.49,0.45,1.03,663,1.03,0.31
"{Body_value=null,Eyebrows.value=eyebrow movement} ", {Head.value=TILT},0.06,0.32,0.19,1.03,183,1.01,0.14
"{Cheeks.value=null,Head.value=PUSH} ", {Eye_Ap.value=null},0.03,0.42,0.08,1.03,99,1.02,0.07
"{Cheeks.value=null,Eyebrows.value=null} ", {Body_value=LEAN},0.22,0.48,0.46,1.03,663,1.03,0.31
"{Body_value=null,Head.value=null} ", {Cheeks.value=null},0.08,1.00,0.08,1.03,234,NA,0.08
"{Eyebrows.value=eyebrow movement,Head.value=null} ", {Cheeks.value=null},0.06,1.00,0.06,1.03,190,NA,0.07
"{Eyebrows.value=eyebrow movement,Eyegaze.value=UpDn} ", {Cheeks.value=null},0.04,1.00,0.04,1.03,127,NA,0.04
"{Body_value=LEAN,Head.value=null} ", {Cheeks.value=null},0.04,1.00,0.04,1.03,113,NA,0.04
{CA.value=CD} , {Cheeks.value=null},0.04,1.00,0.04,1.03,109,NA,0.04
"{Eyegaze.value=+camera,Head.value=null} ", {Cheeks.value=null},0.03,1.00,0.03,1.03,102,NA,0.04
"{Eyegaze.value=side,Head.value=TILT} ", {Cheeks.value=null},0.03,1.00,0.03,1.03,102,NA,0.04
"{Cheeks.value=null,Eyegaze.value=+camera} ", {Eyebrows.value=null},0.06,0.49,0.12,1.03,175,1.03,0.11
"{Cheeks.value=null,Head.value=TURN} ", {Eyebrows.value=eyebrow movement},0.15,0.54,0.29,1.03,461,1.03,0.23
{Eyegaze.value=side & UpDn} , {Eyebrows.value=eyebrow movement},0.14,0.54,0.27,1.03,427,1.03,0.22
{Eyebrows.value=eyebrow movement} , {Eyegaze.value=side & UpDn},0.14,0.27,0.52,1.03,427,1.01,0.22
"{Eyebrows.value=null,Head.value=TURN} ", {CA.value=null},0.09,0.67,0.14,1.03,272,1.05,0.13
{Head.value=TURN} , {Eyebrows.value=eyebrow movement},0.16,0.54,0.29,1.03,474,1.03,0.24
{Eyebrows.value=eyebrow movement} , {Head.value=TURN},0.16,0.30,0.52,1.03,474,1.01,0.24
{Head.value=null} , {Cheeks.value=null},0.13,1.00,0.13,1.03,378,10.27,0.13
{Cheeks.value=null} , {Head.value=null},0.13,0.13,0.97,1.03,378,1.00,0.13
"{Cheeks.value=null,Eyebrows.value=eyebrow movement} ", {Head.value=TURN},0.15,0.30,0.51,1.02,461,1.01,0.24
{Eyegaze.value=+camera} , {Eyebrows.value=null},0.06,0.49,0.12,1.02,176,1.02,0.11
{Eyebrows.value=null} , {Eyegaze.value=+camera},0.06,0.12,0.48,1.02,176,1.00,0.11
"{CA.value=CA,Eyegaze.value=side & UpDn} ", {Eye_Ap.value=null},0.04,0.42,0.10,1.02,121,1.02,0.09
"{CA.value=null,Eyegaze.value=+camera} ", {Cheeks.value=null},0.11,1.00,0.11,1.02,318,8.64,0.11
"{CA.value=null,Head.value=null} ", {Cheeks.value=null},0.10,1.00,0.10,1.02,307,8.35,0.11
"{Eye_Ap.value=null,Eyegaze.value=side & UpDn} ", {CA.value=CA},0.04,0.32,0.13,1.02,121,1.01,0.10
"{Eye_Ap.value=null,Eyegaze.value=side} ", {Cheeks.value=null},0.10,1.00,0.10,1.02,292,7.94,0.10
"{Cheeks.value=null,Eyebrows.value=eyebrow movement} ", {Body_value=TWIST},0.05,0.09,0.51,1.02,139,1.00,0.08
{Head.value=PUSH} , {Eye_Ap.value=null},0.03,0.42,0.08,1.02,100,1.02,0.07
{Eye_Ap.value=null} , {Head.value=PUSH},0.03,0.08,0.41,1.02,100,1.00,0.07
"{Body_value=null,Eye_Ap.value=//} ", {Cheeks.value=null},0.07,1.00,0.07,1.02,218,5.93,0.07
"{Eyebrows.value=null,Head.value=null} ", {Cheeks.value=null},0.06,0.99,0.06,1.02,188,5.12,0.06
"{Eyebrows.value=null,Eyegaze.value=+camera} ", {Cheeks.value=null},0.06,0.99,0.06,1.02,175,4.77,0.06
"{Body_value=null,Eyegaze.value=+camera} ", {Cheeks.value=null},0.05,0.99,0.05,1.02,161,4.39,0.06
"{Body_value=null,Eyegaze.value=side & UpDn} ", {CA.value=null},0.05,0.67,0.07,1.02,137,1.04,0.07
"{Eye_Ap.value=null,Head.value=null} ", {Cheeks.value=null},0.05,0.99,0.05,1.02,160,4.36,0.06
"{Body_value=LEAN,Head.value=TURN} ", {Eyebrows.value=null},0.07,0.49,0.14,1.02,206,1.02,0.13
"{Body_value=LEAN,CA.value=CA} ", {Eyebrows.value=eyebrow movement},0.09,0.54,0.17,1.02,273,1.02,0.15
"{Body_value=TWIST,Cheeks.value=null} ", {Eye_Ap.value=null},0.04,0.42,0.09,1.02,106,1.01,0.08
"{Eyegaze.value=+camera,Head.value=TILT} ", {Cheeks.value=null},0.05,0.99,0.05,1.02,140,3.82,0.05
"{Body_value=LEAN,CA.value=null} ", {Eye_Ap.value=null},0.12,0.42,0.28,1.02,351,1.01,0.21
"{CA.value=CA,Eyegaze.value=side & UpDn} ", {Eyebrows.value=eyebrow movement},0.05,0.53,0.10,1.02,155,1.02,0.09
"{Body_value=null,Eyegaze.value=+interlocutor1} ", {Cheeks.value=null},0.04,0.99,0.04,1.02,120,3.28,0.04
{Eyegaze.value=+camera} , {Cheeks.value=null},0.12,0.99,0.12,1.02,358,3.26,0.12
{Cheeks.value=null} , {Eyegaze.value=+camera},0.12,0.12,0.97,1.02,358,1.00,0.12
"{Eyebrows.value=null,Eyegaze.value=+interlocutor1} ", {Cheeks.value=null},0.04,0.99,0.04,1.02,118,3.22,0.04
"{CA.value=null,Head.value=Headnod} ", {Cheeks.value=null},0.04,0.99,0.04,1.02,113,3.09,0.04
"{Body_value=LEAN,Eyebrows.value=null} ", {Head.value=TURN},0.07,0.30,0.23,1.02,206,1.01,0.15
"{CA.value=null,Head.value=PUSH} ", {Cheeks.value=null},0.04,0.99,0.04,1.02,109,2.98,0.04
"{Cheeks.value=null,Eyegaze.value=side & UpDn} ", {Head.value=TILT},0.08,0.31,0.25,1.02,236,1.01,0.16
"{CA.value=null,Eyegaze.value=side} ", {Cheeks.value=null},0.11,0.99,0.11,1.02,318,2.90,0.11
"{Eyebrows.value=null,Eyegaze.value=side} ", {Cheeks.value=null},0.07,0.99,0.07,1.02,212,2.90,0.07
"{Body_value=LEAN,Head.value=TILT} ", {Eye_Ap.value=null},0.06,0.41,0.15,1.02,189,1.01,0.13
"{Eye_Ap.value=null,Head.value=TILT} ", {Body_value=null},0.05,0.38,0.13,1.02,141,1.01,0.11
"{Cheeks.value=null,Eyebrows.value=null} ", {Body_value=null},0.17,0.38,0.46,1.02,521,1.01,0.26
"{Eye_Ap.value=null,Head.value=PUSH} ", {Cheeks.value=null},0.03,0.99,0.03,1.02,99,2.71,0.03
{Eyegaze.value=null} , {Cheeks.value=null},0.03,0.99,0.03,1.02,92,2.52,0.03
"{Eyebrows.value=eyebrow movement,Eyegaze.value=+camera} ", {Cheeks.value=null},0.06,0.99,0.06,1.02,183,2.51,0.06
"{Body_value=null,Head.value=TURN} ", {Cheeks.value=null},0.09,0.99,0.09,1.02,272,2.48,0.09
"{Eye_Ap.value=SQ,Eyebrows.value=eyebrow movement} ", {Body_value=LEAN},0.07,0.47,0.14,1.02,204,1.01,0.13
"{Body_value=null,Eyebrows.value=null} ", {Cheeks.value=null},0.17,0.99,0.18,1.02,521,2.38,0.18
"{CA.value=null,Eye_Ap.value=//} ", {Cheeks.value=null},0.12,0.99,0.12,1.02,346,2.37,0.12
{Body_value=TWIST} , {Eye_Ap.value=null},0.04,0.41,0.09,1.02,110,1.01,0.08
{Eye_Ap.value=null} , {Body_value=TWIST},0.04,0.09,0.41,1.02,110,1.00,0.08
"{Body_value=null,Head.value=TILT} ", {Cheeks.value=null},0.11,0.99,0.11,1.02,331,2.27,0.11
"{Body_value=null,Eyegaze.value=side} ", {Cheeks.value=null},0.08,0.99,0.08,1.02,244,2.23,0.08
"{Body_value=null,CA.value=null} ", {Cheeks.value=null},0.27,0.99,0.27,1.02,799,2.19,0.27
"{Body_value=null,Eye_Ap.value=null} ", {Cheeks.value=null},0.16,0.99,0.16,1.01,470,2.15,0.16
"{Body_value=LEAN,Eyegaze.value=+camera} ", {Cheeks.value=null},0.05,0.99,0.05,1.01,153,2.10,0.05
{Body_value=null} , {Cheeks.value=null},0.37,0.99,0.37,1.01,1092,2.00,0.37
{Cheeks.value=null} , {Body_value=null},0.37,0.38,0.97,1.01,1092,1.01,0.37
"{Cheeks.value=null,Eyebrows.value=eyebrow movement} ", {Eyegaze.value=side & UpDn},0.14,0.27,0.51,1.01,410,1.00,0.21
"{Eyegaze.value=side,Head.value=TURN} ", {Cheeks.value=null},0.09,0.99,0.09,1.01,267,1.84,0.09
"{Eyebrows.value=eyebrow movement,Eyegaze.value=side & UpDn} ", {Eye_Ap.value=null},0.06,0.41,0.14,1.01,176,1.01,0.12
{Eyegaze.value=side} , {Cheeks.value=null},0.19,0.98,0.20,1.01,577,1.76,0.20
{Cheeks.value=null} , {Eyegaze.value=side},0.19,0.20,0.97,1.01,577,1.00,0.20
"{Body_value=null,Eyebrows.value=eyebrow movement} ", {Cheeks.value=null},0.19,0.98,0.19,1.01,571,1.75,0.20
"{Eyebrows.value=eyebrow movement,Head.value=TILT} ", {Eyegaze.value=side & UpDn},0.04,0.27,0.15,1.01,120,1.00,0.11
"{Eye_Ap.value=SQ,Eyebrows.value=eyebrow movement} ", {Cheeks.value=null},0.14,0.98,0.14,1.01,424,1.67,0.15
{Head.value=PUSH} , {Cheeks.value=null},0.08,0.98,0.08,1.01,236,1.63,0.08
{Cheeks.value=null} , {Head.value=PUSH},0.08,0.08,0.97,1.01,236,1.00,0.08
"{Cheeks.value=null,Eyebrows.value=eyebrow movement} ", {Body_value=null},0.19,0.37,0.51,1.01,571,1.01,0.28
"{Eyebrows.value=eyebrow movement,Head.value=TILT} ", {Cheeks.value=null},0.15,0.98,0.15,1.01,439,1.51,0.15
{Eyegaze.value=side & UpDn} , {Head.value=TILT},0.08,0.31,0.27,1.01,245,1.00,0.17
{Head.value=TILT} , {Eyegaze.value=side & UpDn},0.08,0.27,0.31,1.01,245,1.00,0.17
"{Eye_Ap.value=SQ,Head.value=TURN} ", {Cheeks.value=null},0.05,0.98,0.06,1.01,162,1.49,0.06
"{Body_value=null,Eye_Ap.value=SQ} ", {Cheeks.value=null},0.05,0.98,0.06,1.01,162,1.49,0.06
"{Body_value=LEAN,Cheeks.value=null} ", {Eye_Ap.value=null},0.19,0.41,0.45,1.01,555,1.01,0.28
"{Eyebrows.value=eyebrow movement,Eyegaze.value=side} ", {Cheeks.value=null},0.12,0.98,0.12,1.01,365,1.44,0.13
"{Body_value=LEAN,Eyegaze.value=side} ", {Cheeks.value=null},0.09,0.98,0.09,1.01,260,1.44,0.09
"{Eye_Ap.value=//,Eyebrows.value=null} ", {Cheeks.value=null},0.10,0.98,0.11,1.01,310,1.43,0.11
"{Cheeks.value=null,Eyegaze.value=side & UpDn} ", {Eye_Ap.value=SQ},0.05,0.19,0.25,1.01,144,1.00,0.12
"{Body_value=null,Eyegaze.value=side & UpDn} ", {Cheeks.value=null},0.07,0.98,0.07,1.01,202,1.40,0.07
"{Eye_Ap.value=CLOSED,Eyebrows.value=null} ", {Cheeks.value=null},0.03,0.98,0.03,1.01,101,1.40,0.03
"{Body_value=LEAN,Eye_Ap.value=null} ", {Cheeks.value=null},0.19,0.98,0.19,1.01,555,1.39,0.19
"{CA.value=null,Eye_Ap.value=SQ} ", {Cheeks.value=null},0.12,0.98,0.12,1.01,351,1.39,0.12
"{CA.value=null,Eye_Ap.value=SQ} ", {Body_value=LEAN},0.06,0.47,0.12,1.01,168,1.01,0.11
"{Body_value=LEAN,Eyegaze.value=UpDn} ", {Cheeks.value=null},0.05,0.98,0.05,1.01,149,1.37,0.05
"{Body_value=LEAN,Head.value=PUSH} ", {Cheeks.value=null},0.05,0.98,0.05,1.01,147,1.35,0.05
"{CA.value=null,Eye_Ap.value=CLOSED} ", {Cheeks.value=null},0.03,0.98,0.03,1.01,97,1.34,0.03
"{Eye_Ap.value=//,Head.value=TILT} ", {Cheeks.value=null},0.05,0.98,0.05,1.01,145,1.34,0.05
"{Eyebrows.value=null,Head.value=TILT} ", {Eyegaze.value=side & UpDn},0.04,0.27,0.16,1.01,125,1.00,0.11
"{Body_value=null,CA.value=CA} ", {Cheeks.value=null},0.08,0.98,0.08,1.01,235,1.30,0.08
"{CA.value=null,Eyebrows.value=eyebrow movement} ", {Eyegaze.value=side},0.06,0.20,0.31,1.01,185,1.00,0.14
"{Eye_Ap.value=null,Eyegaze.value=+interlocutor1} ", {Cheeks.value=null},0.03,0.98,0.03,1.01,92,1.27,0.03
{Eye_Ap.value=//} , {Cheeks.value=null},0.15,0.98,0.16,1.01,457,1.27,0.16
{Cheeks.value=null} , {Eye_Ap.value=//},0.15,0.16,0.97,1.01,457,1.00,0.16
"{Body_value=null,Head.value=TURN} ", {Eyebrows.value=eyebrow movement},0.05,0.53,0.09,1.01,145,1.01,0.09
"{CA.value=null,Eyebrows.value=null} ", {Cheeks.value=null},0.33,0.98,0.34,1.01,986,1.24,0.34
"{Body_value=null,Head.value=TURN} ", {CA.value=null},0.06,0.65,0.09,1.01,180,1.01,0.09
"{Cheeks.value=null,Head.value=TILT} ", {Body_value=null},0.11,0.37,0.30,1.01,331,1.00,0.20
"{CA.value=CA,Eye_Ap.value=null} ", {Cheeks.value=null},0.11,0.98,0.12,1.00,340,1.18,0.12
"{Eye_Ap.value=null,Eyebrows.value=eyebrow movement} ", {Cheeks.value=null},0.17,0.98,0.17,1.00,509,1.18,0.17
"{Cheeks.value=null,Eye_Ap.value=null} ", {Body_value=LEAN},0.19,0.47,0.40,1.00,555,1.00,0.27
{Head.value=TILT} , {Eye_Ap.value=null},0.13,0.41,0.31,1.00,374,1.00,0.21
{Eye_Ap.value=null} , {Head.value=TILT},0.13,0.31,0.41,1.00,374,1.00,0.21
"{Body_value=LEAN,CA.value=null} ", {Cheeks.value=null},0.28,0.98,0.28,1.00,825,1.14,0.28
"{Cheeks.value=null,Eye_Ap.value=null} ", {Body_value=TWIST},0.04,0.09,0.40,1.00,106,1.00,0.08
"{Eyegaze.value=side & UpDn,Head.value=TILT} ", {CA.value=null},0.05,0.65,0.08,1.00,160,1.01,0.08
{CA.value=null} , {Cheeks.value=null},0.64,0.98,0.65,1.00,1899,1.12,0.64
{Cheeks.value=null} , {CA.value=null},0.64,0.65,0.97,1.00,1899,1.01,0.64
"{Cheeks.value=null,Head.value=TURN} ", {Eye_Ap.value=SQ},0.05,0.19,0.29,1.00,162,1.00,0.13
"{Body_value=null,Cheeks.value=null} ", {Eyebrows.value=null},0.17,0.48,0.37,1.00,521,1.00,0.26
"{CA.value=null,Eyegaze.value=UpDn} ", {Cheeks.value=null},0.07,0.98,0.07,1.00,199,1.11,0.07
{Eye_Ap.value=null} , {Cheeks.value=null},0.40,0.98,0.41,1.00,1187,1.10,0.40
{Cheeks.value=null} , {Eye_Ap.value=null},0.40,0.41,0.97,1.00,1187,1.00,0.40
{Eye_Ap.value=SQ} , {Cheeks.value=null},0.18,0.98,0.19,1.00,550,1.09,0.19
{Cheeks.value=null} , {Eye_Ap.value=SQ},0.18,0.19,0.97,1.00,550,1.00,0.19
"{Body_value=LEAN,Eyebrows.value=eyebrow movement} ", {Cheeks.value=null},0.23,0.97,0.24,1.00,688,1.06,0.24
"{Body_value=LEAN,Eye_Ap.value=SQ} ", {Cheeks.value=null},0.09,0.97,0.09,1.00,267,1.06,0.09
"{Eye_Ap.value=null,Head.value=TURN} ", {Cheeks.value=null},0.13,0.97,0.13,1.00,377,1.05,0.13
"{Eye_Ap.value=null,Eyebrows.value=null} ", {Cheeks.value=null},0.23,0.97,0.23,1.00,678,1.05,0.23
{Eyebrows.value=eyebrow movement} , {Cheeks.value=null},0.51,0.97,0.52,1.00,1526,1.04,0.52
{Cheeks.value=null} , {Eyebrows.value=eyebrow movement},0.51,0.52,0.97,1.00,1526,1.00,0.52
"{CA.value=null,Head.value=TILT} ", {Cheeks.value=null},0.21,0.97,0.22,1.00,632,1.03,0.22
{Eye_Ap.value=null} , {CA.value=null},0.27,0.65,0.41,1.00,793,1.00,0.33
{CA.value=null} , {Eye_Ap.value=null},0.27,0.41,0.65,1.00,793,1.00,0.33
"{Body_value=LEAN,Head.value=TILT} ", {Cheeks.value=null},0.15,0.97,0.15,1.00,444,1.03,0.15
{Body_value=null} , {Eyebrows.value=null},0.18,0.48,0.37,1.00,527,1.00,0.26
{Eyebrows.value=null} , {Body_value=null},0.18,0.37,0.48,1.00,527,1.00,0.26
{Head.value=Headnod} , {Cheeks.value=null},0.05,0.97,0.05,1.00,147,1.02,0.05
{Cheeks.value=null} , {Head.value=Headnod},0.05,0.05,0.97,1.00,147,1.00,0.05
"{Eyebrows.value=eyebrow movement,Head.value=PUSH} ", {Cheeks.value=null},0.05,0.97,0.05,1.00,147,1.02,0.05
"{Eye_Ap.value=//,Eyebrows.value=eyebrow movement} ", {Cheeks.value=null},0.05,0.97,0.05,1.00,147,1.02,0.05
"{Cheeks.value=null,Head.value=TILT} ", {Eyegaze.value=side & UpDn},0.08,0.27,0.30,1.00,236,1.00,0.16
"{CA.value=null,Eyebrows.value=eyebrow movement} ", {Cheeks.value=null},0.31,0.97,0.31,1.00,913,1.02,0.31
"{Body_value=LEAN,Eyegaze.value=UpDn} ", {CA.value=null},0.03,0.65,0.05,1.00,99,1.00,0.05
"{Eyegaze.value=side & UpDn,Head.value=TURN} ", {Eyebrows.value=null},0.05,0.48,0.10,1.00,138,1.00,0.09
"{Eye_Ap.value=SQ,Head.value=TILT} ", {Cheeks.value=null},0.06,0.97,0.06,1.00,181,1.01,0.06
"{Body_value=LEAN,Head.value=TILT} ", {Eyegaze.value=side & UpDn},0.04,0.27,0.15,1.00,121,1.00,0.11
"{Cheeks.value=null,Head.value=TILT} ", {Eye_Ap.value=null},0.12,0.41,0.30,1.00,362,1.00,0.21
"{Eye_Ap.value=SQ,Eyegaze.value=side & UpDn} ", {Cheeks.value=null},0.05,0.97,0.05,1.00,144,1.00,0.05
"{CA.value=CA,Eyegaze.value=side} ", {Cheeks.value=null},0.07,0.97,0.07,1.00,215,1.00,0.07
"{Eyegaze.value=side & UpDn,Head.value=TURN} ", {Eyebrows.value=eyebrow movement},0.05,0.52,0.10,1.00,152,1.00,0.09
"{Eye_Ap.value=SQ,Eyebrows.value=eyebrow movement} ", {Head.value=TURN},0.04,0.29,0.14,1.00,127,1.00,0.11
"{Eyebrows.value=eyebrow movement,Head.value=TURN} ", {Cheeks.value=null},0.15,0.97,0.16,1.00,461,0.99,0.16
{Body_value=null} , {Eyebrows.value=eyebrow movement},0.19,0.52,0.37,1.00,580,1.00,0.28
{Eyebrows.value=eyebrow movement} , {Body_value=null},0.19,0.37,0.52,1.00,580,1.00,0.28
